Ubunut1404
ami-33e4bc49	x86_64	2018-01-10T18:31:57.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180110	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-01-10	hvm	ebs	x86_64	available
ami-4bc8fe31	x86_64	2018-01-23T19:57:25.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180122	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-01-22	hvm	ebs	x86_64	available
ami-a22323d8	x86_64	2018-02-02T23:39:31.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180201	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-02-01	hvm	ebs	x86_64	available
ami-38708b45	x86_64	2018-03-09T09:58:25.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180308	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-03-08	hvm	ebs	x86_64	available
ami-d8359ca5	x86_64	2018-04-06T20:40:44.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180404	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-04-04	hvm	ebs	x86_64	available
ami-2cb00453	x86_64	2018-04-24T10:32:40.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180423	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-04-23	hvm	ebs	x86_64	available
ami-4004883f	x86_64	2018-05-09T18:27:02.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180509	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-05-09	hvm	ebs	x86_64	available
ami-9f086de0	x86_64	2018-05-23T07:32:38.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180522	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-05-22	hvm	ebs	x86_64	available
ami-0d3e7972	x86_64	2018-06-12T09:59:41.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180611	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-06-11	hvm	ebs	x86_64	available
ami-0d025a72	x86_64	2018-06-28T11:41:32.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180627	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-06-27	hvm	ebs	x86_64	available
ami-456b493a	x86_64	2018-07-04T10:07:19.000Z	ubuntu/images/hvm-ssd/ubuntu-trusty-14.04-amd64-server-20180703	Canonical, Ubuntu, 14.04 LTS, amd64 trusty image build on 2018-07-03	hvm	ebs	x86_64	available
